subject,snippet,from_domain,label
Microsoft — Application under review (Product Manager),Thank you for applying for the Product Manager position at Microsoft. Your application has been received and is currently under review by our hiring team.,greenhouse.io,NOT_REJECTED
Your application with Databricks,Your application for DevOps Engineer at Databricks is currently being evaluated. No action is required from you at this time.,taleo.net,NOT_REJECTED
Update on your application at LinkedIn,Thank you for applying for the Backend Engineer position at LinkedIn. Your application has been received and is currently under review by our hiring team.,myworkday.com,NOT_REJECTED
Palantir Recruiting — Next steps,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,careers.company.com,NOT_REJECTED
Netflix — Interview scheduling request,Thank you for applying to Netflix. We are reviewing submissions and will provide updates as the process progresses.,noreply.workday.com,NOT_REJECTED
Microsoft — Application under review (Applied Scientist),Your application for Applied Scientist at Microsoft is currently being evaluated. No action is required from you at this time.,careers.company.com,NOT_REJECTED
Okta — Assessment instructions,This is an update regarding your application at Okta. The hiring team is still reviewing candidates.,notifications.lever.co,NOT_REJECTED
Figma: Interview process update,We appreciate your interest in opportunities at Figma. Our team is reviewing applications and will contact you regarding next steps.,noreply.workday.com,NOT_REJECTED
Update on your application at Cisco,Thank you for applying to Cisco. We are reviewing submissions and will provide updates as the process progresses.,myworkday.com,NOT_REJECTED
Google — Interview scheduling request,Your application is under consideration. We appreciate your patience as we complete our review process.,greenhouse.io,NOT_REJECTED
Palantir — Application under review (Product Manager),"We are continuing to review applications for the Product Manager position. If selected, a member of our recruiting team will contact you.",icims.com,NOT_REJECTED
Application received — VMware,Your application is under consideration. We appreciate your patience as we complete our review process.,myworkday.com,NOT_REJECTED
Databricks — Thank you for applying,Your application for DevOps Engineer at Databricks is currently being evaluated. No action is required from you at this time.,taleo.net,NOT_REJECTED
Your application with Uber,Thank you for applying for the Backend Engineer position at Uber. Your application has been received and is currently under review by our hiring team.,recruiting.company.com,NOT_REJECTED
Twilio — Application under review (Site Reliability Engineer),Your application for Site Reliability Engineer at Twilio is currently being evaluated. No action is required from you at this time.,successfactors.com,NOT_REJECTED
Update on your application at Coinbase,Your application for Site Reliability Engineer at Coinbase is currently being evaluated. No action is required from you at this time.,taleo.net,NOT_REJECTED
Microsoft Recruiting — Next steps,Thank you for applying to Microsoft. We are reviewing submissions and will provide updates as the process progresses.,noreply.workday.com,NOT_REJECTED
Salesforce — Thank you for applying,Your application for Data Analyst at Salesforce is currently being evaluated. No action is required from you at this time.,successfactors.com,NOT_REJECTED
Uber Careers — Data Analyst,Your application for Data Analyst at Uber is currently being evaluated. No action is required from you at this time.,recruiting.company.com,NOT_REJECTED
Update on your application at Twilio,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,lever.co,NOT_REJECTED
Atlassian — Interview scheduling request,Your application for ML Engineer at Atlassian is currently being evaluated. No action is required from you at this time.,smartrecruiters.com,NOT_REJECTED
Application received — Shopify,This message confirms receipt of your application for the Software Engineer role at Shopify. We will follow up once the review process is complete.,smartrecruiters.com,NOT_REJECTED
LinkedIn Careers — Full‑Stack Engineer,Thank you for applying for the Full‑Stack Engineer position at LinkedIn. Your application has been received and is currently under review by our hiring team.,careers.company.com,NOT_REJECTED
Databricks — Application under review (QA Engineer),This is an update regarding your application at Databricks. The hiring team is still reviewing candidates.,successfactors.com,NOT_REJECTED
Application received — Netflix,"We are continuing to review applications for the Solutions Engineer position. If selected, a member of our recruiting team will contact you.",successfactors.com,NOT_REJECTED
